,Link,Strategy,Tickers,1 Month Hold,3 Month Hold,6 Month Hold,12 Month Hold
665,/article/4096068-bank-america-aint-seen-nothing-yet,Long,BAC,1,0,1,1
666,/article/4095871-mounting-credit-losses-bank-america-jeopardy,Long,BAC,1,0,1,1
667,/article/4095739-care,Long,BAC,1,0,1,1
668,/article/4098647-bank-america-blind,Long,BAC,1,0,1,0
669,/article/4103210-bank-america-rip,Long,BAC,0,0,1,1
670,/article/4103243-bank-america-yield-levels-drive-stock-25-35,Long,BAC,0,0,1,1
671,/article/4102751-bank-america-bull-story-remains-intact,Long,BAC,0,0,1,1
672,/article/4102680-bank-america-bottom-bank-position,Long,BAC,0,0,1,1
673,/article/4102565-bank-america-just-plodding-along-okay,Long,BAC,0,0,1,1
674,/article/4104193-time-buy-bank-america,Long,BAC,0,0,0,0
675,/article/4103932-bank-america-undervalued,Long,BAC,0,0,0,0
676,/article/4108953-feds-balance-sheet-shrinking-positive-bank-america,Long,BAC,0,0,1,1
677,/article/4108924-bank-america-buy-sale,Long,BAC,0,0,1,1
678,/article/4107630-bank-america-traders-go-oops,Long,BAC,0,0,1,1
679,/article/4110157-bank-america,Long,BAC,0,0,0,1
680,/article/4109844-bank-america-can-bank-29,Long,BAC,0,0,0,1
681,/article/4109152-bank-america-buffetts-next-ibm-level-mistake,Long,BAC,0,0,0,1
682,/article/4111433-bank-america-miss-boat,Long,BAC,0,0,1,1
683,/article/4111290-wells-fargo-ignore-vs-jpmorgan-bank-america,Long,BAC,0,0,1,1
684,/article/4111143-bank-america-trumps-tax-plan-pure-upside,Long,BAC,0,0,1,1
685,/article/4111042-bank-america-tax-reform-boost-fair-value-15-percent,Long,BAC,0,0,1,1
686,/article/4110947-bac-breaks-resistance-bullish-story-plays,Long,BAC,0,0,1,1
687,/article/4113448-bank-america-continued-execution,Long,BAC,0,0,1,1
688,/article/4113057-bank-america-2-key-drivers-behind-higher-earnings,Long,BAC,0,0,1,1
689,/article/4112932-forecasts-bank-america-correct,Long,BAC,0,0,1,1
690,/article/4112498-bank-america-greedy-warren-buffett-gets-greedy,Long,BAC,0,0,1,1
691,/article/4113712-buy-bank-america,Long,BAC,0,1,1,1
692,/article/4113957-bank-america-unremarkable-fast,Long,BAC,0,1,1,1
693,/article/4113730-q3-earnings-show-bank-americas-strength-retail-business,Long,BAC,0,1,1,1
694,/article/4113635-bank-america-growth-execution-underpin-buy-case,Long,BAC,0,1,1,1
695,/article/4116284-bank-america-rally-will-continue,Long,BAC,1,1,1,1
696,/article/4116673-bank-america-push-higher,Long,BAC,1,1,1,1
697,/article/4116125-bank-america-2025-portfolio-analysis,Long,BAC,1,1,1,1
698,/article/4122404-buy-bank-america,Long,BAC,1,1,1,1
699,/article/4129179-bank-america-just-stay-train,Long,BAC,0,1,1,0
700,/article/4128961-bank-america-warrants-check,Long,BAC,0,1,1,0
701,/article/4128631-bank-america-breaking,Long,BAC,0,1,1,0
702,/article/4128445-bank-america-growth-back,Long,BAC,0,1,1,0
703,/article/4127977-bank-america-banking-brighter-future,Long,BAC,0,1,1,0
704,/article/4130012-bank-america-hits-high-seen-since-financial-crisis-announce-5b-buyback,Long,BAC,0,1,1,1
705,/article/4131822-bank-america-2018-favorite,Long,BAC,1,1,1,0
706,/article/4133700-bank-america-building-blockchain,Long,BAC,1,1,1,1
707,/article/4132574-bank-america-good-time-bank,Long,BAC,1,1,1,1
708,/article/4038324-blackberry-anxious-nothing-2017,Short,BB,1,0,0,1
709,/article/4037358-blackberrys-4-pillar-strategy-checkup,Short,BB,1,0,0,1
710,/article/4044003-blackberry-reached-inflection-point,Long,BB,0,0,0,0
711,/article/4043811-blackberrys-new-piller-success-looks-shaky,Short,BB,0,0,0,0
712,/article/4047452-blackberry-ready-beat-earnings,Long,BB,1,0,0,1
713,/article/4047576-ford-blackberry-autonomous-vehicles-real-story,Short,BB,1,0,0,0
714,/article/4051019-keyone-unlocking-blackberrys-future,Long,BB,0,0,0,0
715,/article/4050778-will-governments-military-embrace-blackberrys-new-smartphone-keyone,Short,BB,0,0,0,0
716,/article/4053516-blackberry-john-chens-last-stand,Short,BB,0,0,0,0
717,/article/4052652-really-expect-lot-handset-licensing-deals-blackberry,Short,BB,0,0,0,0
718,/article/4056129-blackberry-re-branded-company-without-re-valued-price,Long,BB,0,0,0,1
719,/article/4054545-mobileye-buyout-gives-blackberry-shares-immediate-34-percent-68-percent-upside,Long,BB,0,0,0,1
720,/article/4055473-valuing-blackberry-like-startup,Short,BB,0,0,0,1
721,/article/4054932-mobileye-acquisition-make-blackberry-acquisition-target,Short,BB,0,0,0,1
722,/article/4056658-short-blackberry-stock-still-overvalued,Short,BB,0,0,0,1
723,/article/4060469-blackberry-turnaround-almost,Long,BB,0,0,0,1
724,/article/4059970-blackberry-better-trust-volatility,Short,BB,0,0,0,1
725,/article/4062671-blackberry-fair-value-closer-10-now-20-long-term,Long,BB,0,0,0,0
726,/article/4062204-adding-blackberry-rally,Long,BB,0,0,0,0
727,/article/4061954-game-just-change-blackberry,Long,BB,0,0,0,0
728,/article/4061709-blackberry-reality-sets,Short,BB,0,0,0,0
729,/article/4067190-blacker-berry-bullish-investor,Long,BB,0,0,0,1
730,/article/4073118-blackberry-like-company,Long,BB,0,0,0,1
731,/article/4070839-blackberrys-new-pillar-success-looking-strong,Long,BB,0,0,0,1
732,/article/4075051-blackberry-rally-will-continue,Long,BB,0,1,0,1
733,/article/4074578-blackberry-verge-disruption,Short,BB,0,1,0,1
734,/article/4073855-blackberry-shares-now-peaked,Short,BB,0,1,0,1
735,/article/4077028-blackberry-940-million-money-diversify-software-strategy,Long,BB,1,1,1,1
736,/article/4076805-notice-blackberrys-game-changer,Long,BB,1,1,1,1
737,/article/4076564-blackberry-shorts-running-away,Long,BB,1,1,1,1
738,/article/4076464-investing-blackberrys-cybersecurity-story-soon-may-wannacry,Short,BB,1,1,1,1
739,/article/4078336-blackberry-despite-toyota-dropping-qnx-20-reasonable-target,Long,BB,0,1,0,0
740,/article/4077503-blackberry-upside,Long,BB,0,1,0,0
741,/article/4078058-blackberry-history-repeats,Short,BB,0,1,0,0
742,/article/4080333-blackberry-can-save-infotainment-business,Long,BB,1,1,1,1
743,/article/4080142-blackberry-start-talking-autonomous-driving-please,Long,BB,1,1,1,1
744,/article/4078861-blackberry-20-pipe-dream-right-now,Long,BB,1,1,1,1
745,/article/4078711-blackberry-firing-cylinders,Long,BB,1,1,1,1
746,/article/4080270-blackberry-talk-autonomous-driving,Short,BB,1,1,1,1
747,/article/4079946-blackberry-qnx-et-tu-general-motors,Short,BB,1,1,1,1
748,/article/4078830-blackberry-qnx-extraordinary-popular-delusions-madness-men,Short,BB,1,1,1,1
749,/article/4081568-short-blackberry,Long,BB,1,1,1,0
750,/article/4085340-blackberry-haters-gonna-hate,Long,BB,1,1,0,0
751,/article/4084532-blackberry-positive-developments,Long,BB,1,1,0,0
752,/article/4083799-blackberry-bombs,Long,BB,1,1,0,0
753,/article/4084224-blackberry-screaming-hold-right-now,Short,BB,1,1,0,0
754,/article/4084163-blackberry-finding-disappointment,Short,BB,1,1,0,0
755,/article/4086285-watch-institutional-investors,Long,BB,0,1,0,0
756,/article/4085466-blackberry-misleading-positives,Short,BB,0,1,0,0
757,/article/4086924-5-reasons-blackberry-stock-bottomed,Long,BB,1,1,0,0
758,/article/4089412-blackberry-can-quickly-increase-software-revenue,Long,BB,1,0,0,1
759,/article/4091861-fresh-start-transition-story-blackberry,Long,BB,1,0,1,1
760,/article/4093928-blackberry-mature-startup,Long,BB,1,0,1,0
761,/article/4099943-blackberry-big-boys-selling,Short,BB,0,0,1,0
762,/article/4108445-blackberrys-qnx-used-autonomous-cars-put-perspective,Short,BB,0,0,1,1
763,/article/4110921-blackberry-taking-another-look,Short,BB,0,0,1,0
764,/article/4110440-blackberry-devil-details,Short,BB,0,0,1,0
765,/article/4111383-blackberry-future-now,Long,BB,1,1,1,1
766,/article/4111082-blackberry-phone-maker-longer,Long,BB,1,1,1,1
767,/article/4110929-blackberry-screaming-buy,Long,BB,1,1,1,1
768,/article/4111102-blackberry-canadian-cashless-miracle-things,Short,BB,1,1,1,1
769,/article/4113830-blackberry-licensing-exodus,Short,BB,1,1,1,1
770,/article/4121625-jaguar-qnx-contract-really-means-blackberry,Long,BB,1,1,1,0
771,/article/4132382-blackberry-tcl-dumping-half-smartphone-business-due-poor-smartphones-sales,Short,BB,1,1,0,1
772,/article/4133530-blackberry-may-signed-patent-license-deal-avaya,Long,BB,1,1,1,1
773,/article/4133290-blackberrys-businesses-look-poised-surge,Long,BB,1,1,1,1
774,/article/4132882-blackberry-qnxs-value-much-think,Long,BB,1,1,1,1
775,/article/4132601-blackberrys-q3-results-beat-expectations,Long,BB,1,1,1,1
776,/article/4134399-blackberry-continues-ride-wall-worry,Long,BB,1,1,1,1
777,/article/4134303-blackberry-likely-announce-big-customer-wins-new-auto-device,Long,BB,1,1,1,1
778,/article/4134283-blackberry-just-sweet-reemergence-company,Long,BB,1,1,1,1
779,/article/4134083-blackberry-buy-reversal,Long,BB,1,1,1,1
780,/article/4133927-blackberry-bearish,Short,BB,1,1,1,1
781,/article/4038319-chesapeake-energy-buys-back-preferred-shares-signaling-buy,Long,CHK,1,1,1,1
782,/article/4039810-chesapeake-gleefully-riding-higher,Long,CHK,1,1,1,0
783,/article/4038890-chesapeake-reinstates-preferred-dividends-still-good-buy,Long,CHK,1,1,1,0
784,/article/4038834-chesapeake-energys-newest-move-means-shareholders,Long,CHK,1,1,1,0
785,/article/4038627-chesapeake-hit-6,Long,CHK,1,1,1,0
786,/article/4042501-chesapeake-energy-takeout-target-year,Long,CHK,1,1,1,0
787,/article/4041662-chesapeake-still-bullish,Long,CHK,1,1,1,0
788,/article/4044885-chesapeake-energy-buy-7,Long,CHK,1,1,1,0
789,/article/4043683-chesapeake-energy-continues-slide,Long,CHK,1,1,1,0
790,/article/4043365-chesapeakes-next-billion-dollar-deal-come,Long,CHK,1,1,1,0
791,/article/4047369-chesapeake-energy-strong-buy,Long,CHK,1,1,1,0
792,/article/4047151-chesapeake-energy-looks-gassed,Long,CHK,1,1,1,0
793,/article/4046330-chesapeake-energy-eagle-ford,Long,CHK,1,1,1,0
794,/article/4049134-chesapeake-energy-solid-progress-restructuring-buy-recommendation-intact,Long,CHK,1,1,1,0
795,/article/4048034-natural-gas-oversold-good-news-chesapeake,Long,CHK,1,1,1,0
796,/article/4050374-chesapeake-energy-follow-yellow-brick-road,Long,CHK,1,1,1,0
797,/article/4053750-chesapeake-energy-falling,Long,CHK,1,0,1,0
798,/article/4053690-chesapeake-drop,Long,CHK,1,0,1,0
799,/article/4052699-chesapeake-energy-look-closely-see-better-metrics,Long,CHK,1,0,1,0
800,/article/4052185-chesapeake-hidden-plain-sight,Long,CHK,1,0,1,0
801,/article/4054624-chesapeake-energy-blindly-follow-archie-dunham,Long,CHK,0,1,1,0
802,/article/4057896-chesapeake-energy-death-cross-might-hold,Long,CHK,0,1,1,0
803,/article/4057090-chesapeake-energy-patient,Long,CHK,0,1,1,0
804,/article/4056654-chesapeake-energy-buy-5,Long,CHK,0,1,1,0
805,/article/4056417-chesapeake-energy-dangerously-oversold-reading-trap,Long,CHK,0,1,1,0
806,/article/4059437-chesapeake-energy-20-percent-week-shorts-pressure,Long,CHK,0,1,1,0
807,/article/4059345-chesapeake-energy-oil-conundrum,Long,CHK,0,1,1,0
808,/article/4059112-chesapeake-energy-bullish-production,Long,CHK,0,1,1,0
809,/article/4058938-chesapeake-energy-even-wake-shorts-know-will,Long,CHK,0,1,1,0
810,/article/4060094-chesapeakes-next-major-divestment,Long,CHK,1,1,1,1
811,/article/4059975-chesapeake-double-2017,Long,CHK,1,1,1,1
812,/article/4061786-chesapeake-declares-wyoming-oil-economical,Long,CHK,1,1,1,1
813,/article/4061407-chesapeake-energy-bull-bull,Long,CHK,1,1,1,1
814,/article/4064020-chesapeake-energy-patience-key,Long,CHK,1,1,1,0
815,/article/4065165-chesapeakes-redemption-moment,Long,CHK,0,1,1,0
816,/article/4064913-chesapeake-energy-decision-anything-worried,Long,CHK,0,1,1,0
817,/article/4069741-chesapeake-energy-might-pain-gains,Long,CHK,0,1,1,0
818,/article/4072757-chesapeake-energy-rising-like-phoenix-ashes-oil-crisis,Long,CHK,1,1,1,1
819,/article/4070498-chesapeake-energy-strong-buy,Long,CHK,1,1,1,1
820,/article/4074937-chesapeake-energy-need-know,Long,CHK,1,1,1,1
821,/article/4074673-monster-results-give-market-hope-chesapeake-energy,Long,CHK,1,1,1,1
822,/article/4076249-chesapeake-cooking-haynesville-shale,Long,CHK,1,1,1,1
823,/article/4076228-chesapeake-energy-nothing-surprising,Long,CHK,1,1,1,1
824,/article/4075232-chesapeake-may-moving-prb-monetization-upwards,Long,CHK,1,1,1,1
825,/article/4078171-time-abandon-chesapeake-energy,Long,CHK,1,1,1,0
826,/article/4080000-chesapeake-energy-strengthens-balance-sheet,Long,CHK,1,1,1,0
827,/article/4078667-chesapeake-boom-bust-decision-time,Long,CHK,1,1,1,0
828,/article/4082828-high-hopes-chesapeake-william-koldus,Long,CHK,1,1,1,0
829,/article/4082469-chesapeake-5,Long,CHK,1,1,1,0
830,/article/4085025-chesapeake-energy-celebrate-moment-keep-going,Long,CHK,0,1,1,0
831,/article/4084866-learned-chesapeakes-latest-update,Long,CHK,0,1,1,0
832,/article/4084823-chesapeake-energy-major-oil-discovery-south-texas,Long,CHK,0,1,1,0
833,/article/4084236-chesapeake-energy-looks-like-screaming-buy,Long,CHK,0,1,1,0
834,/article/4087928-chesapeake-buy-now,Long,CHK,1,1,1,1
835,/article/4094945-chesapeake-decides-cash-flow-neutrality-important-growth,Long,CHK,1,1,0,1
836,/article/4093823-took-position-chesapeake-earnings,Long,CHK,1,1,0,1
837,/article/4097854-chesapeake-strategy-chasing-growth-paying,Long,CHK,1,1,0,0
838,/article/4096202-answering-question-chesapeakes-divestment-proceeds-go,Long,CHK,1,1,0,0
839,/article/4096056-chesapeake-energy-still-hold,Long,CHK,1,1,0,0
840,/article/4098779-chesapeake-energy-corp-41_0-percent-ytd-investors-now,Long,CHK,1,1,0,0
841,/article/4101253-liked-chesapeake-even-better,Long,CHK,1,0,0,0
842,/article/4100933-potential-buyer-chesapeakes-prb-assets-insight,Long,CHK,1,0,0,0
843,/article/4103775-chesapeake-energy-harvey-mind,Long,CHK,0,0,0,0
844,/article/4102761-beaten-chesapeake-energy-bargain,Long,CHK,0,0,0,0
845,/article/4105448-boy-wrong-chesapeake,Long,CHK,0,0,0,1
846,/article/4106891-chesapeake-energy-time-accumulate-aggressively,Long,CHK,0,0,0,0
847,/article/4108760-hear-ye-hear-ye-chesapeake-energy-going-produce-cash,Long,CHK,0,1,0,1
848,/article/4110807-chesapeake-energy-maxes-credit-cards,Long,CHK,1,1,0,1
849,/article/4110130-chesapeake-getting-better,Long,CHK,1,1,0,1
850,/article/4110979-monitoring-chesapeakes-wild-card-prb-opportunity,Long,CHK,1,1,0,0
851,/article/4112302-chesapeake-take-hold-love,Long,CHK,1,1,0,0
852,/article/4121634-chesapeake-energy-breaking,Long,CHK,1,0,0,1
853,/article/4121024-chesapeake-spend-less,Long,CHK,1,0,0,1
854,/article/4127369-chesapeake-energy-value-trap,Long,CHK,1,0,0,0
855,/article/4128332-chesapeake-energy-trumping-weather-grinch-oil,Long,CHK,1,0,0,0
856,/article/4128011-chesapeake-exiting-mid-continent-region-fund-turnaround-efforts,Long,CHK,1,0,0,0
857,/article/4132334-chesapeake-energy-winter-wonderland-time,Long,CHK,0,0,0,0
858,/article/4131738-chesapeake-energy-buy-shakeout,Long,CHK,0,0,0,0
859,/article/4134422-chesapeake-energy-top-rebound-pick-2018,Long,CHK,0,0,0,1
860,/article/4036934-chipotle-time-take-bite,Long,CMG,0,0,0,1
861,/article/4038426-chipotle-mexican-grill-switching-order,Long,CMG,1,0,0,1
862,/article/4038125-chipotles-turnaround-playing,Long,CMG,1,0,0,1
863,/article/4037203-chipotle-broken-foil-ceiling,Long,CMG,1,0,0,1
864,/article/4037060-chipotle-case-sizzling-stock,Long,CMG,1,0,0,1
865,/article/4038413-chipotle-road-250,Short,CMG,1,0,0,1
866,/article/4042338-chipotle-reasons-get-excited,Long,CMG,0,0,1,1
867,/article/4045086-chipotle-still-attractive-long-term,Long,CMG,0,0,1,0
868,/article/4042877-chipotle-unwrapping-earnings-release,Long,CMG,0,0,1,0
869,/article/4042851-chipotle-forget-guac-get,Short,CMG,0,0,1,0
870,/article/4045453-chipotle-potential-upside-margin-tax-improvements,Long,CMG,1,0,1,1
871,/article/4049440-bear-burritos-chipotle-mexican-grill,Long,CMG,1,0,1,1
872,/article/4050017-eic-analysis-chipotle,Long,CMG,1,0,1,0
873,/article/4053015-chipotle-going-hit-2016-lows,Long,CMG,0,0,1,0
874,/article/4052788-chipotle-another-ackman-failure,Long,CMG,0,0,1,0
875,/article/4057944-still-time-get-chipotle,Long,CMG,0,0,1,0
876,/article/4057769-chipotle-mexican-grill-inc-outlook-still-debated-will-customers-ever-return-will-profits,Long,CMG,0,0,1,0
877,/article/4057413-chipotle-strong-long-term-outlook,Long,CMG,0,0,1,0
878,/article/4057478-short-chipotle-weak-moat-failure-shophouse,Short,CMG,0,0,1,0
879,/article/4063564-chipotle-bill-ackman-ready-checkout,Long,CMG,0,1,1,1
880,/article/4063451-chipotle-q1-results-provide-icing-burrito,Long,CMG,0,1,1,1
881,/article/4067134-ackman-looks-like-winner-big-chipotle-beat,Long,CMG,0,1,1,0
882,/article/4068255-chipotle-earnings-still-buy,Long,CMG,0,1,1,1
883,/article/4076395-chipotle-cult-de-programming-expectation-vs-reality,Short,CMG,1,1,1,0
884,/article/4085324-chipotles-tasty-economics,Long,CMG,1,1,1,0
885,/article/4085008-chipotles-decline-just-started,Short,CMG,1,1,1,0
886,/article/4087423-chipotle-bring-queso,Long,CMG,1,1,1,0
887,/article/4087028-chipotle-mexican-grills-valuation-makes-sense,Long,CMG,1,1,1,0
888,/article/4089600-buy-chipotle-stock-amid-recent-outbreak-fears,Long,CMG,1,1,1,0
889,/article/4088959-chipotle-risk-reward-discussion-based-relative-valuation,Long,CMG,1,1,1,0
890,/article/4088794-rebutting-chipotle-bears,Long,CMG,1,1,1,0
891,/article/4088730-chipotle-backing-truck,Long,CMG,1,1,1,0
892,/article/4092542-chipotle-mexican-grill-time-go-long,Long,CMG,1,1,0,0
893,/article/4091354-chipotle-price-gets-ill,Long,CMG,1,1,0,0
894,/article/4090842-chipotle-mexican-grill-risk-reward-improving,Long,CMG,1,1,0,0
895,/article/4090740-chipotle-next-circle,Long,CMG,1,1,0,0
896,/article/4089806-time-chipotle-replicate-mcdonalds-playbook,Long,CMG,1,1,0,0
897,/article/4093676-bullish-chipotle-340-breakfast-burrito-offers-additional-upside,Long,CMG,1,1,0,1
898,/article/4100361-chipotle-complete-takeaway,Long,CMG,1,1,0,0
899,/article/4102124-hell-mr-market-thinking-chipotle-edition,Long,CMG,1,1,0,0
900,/article/4100992-chipotle-50-billion-value-2027,Long,CMG,1,1,0,0
901,/article/4103220-can-queso-put-brakes-chipotles-declining-stock-price,Long,CMG,1,1,0,1
902,/article/4104347-revisiting-chipotle-get-back,Long,CMG,0,1,0,0
903,/article/4105742-chipotle-undervalued,Long,CMG,1,1,0,0
904,/article/4108296-buy-chipotle-really-buy-chipotle,Long,CMG,0,0,0,0
905,/article/4107636-chipotle-next-chipotle,Long,CMG,0,0,0,0
906,/article/4110196-moonshot-monday-chipotle-buy-sweetgreen,Long,CMG,1,1,0,1
907,/article/4109772-chipotle-cause-optimism,Long,CMG,1,1,0,1
908,/article/4114622-chipotle-widespread-queso-disaster-consensus-flawed,Long,CMG,1,0,0,1
909,/article/4117294-saving-chipotle-bears-case-turnaround,Long,CMG,1,0,0,1
910,/article/4117021-ignore-chipotle-haters,Long,CMG,1,0,0,1
911,/article/4116874-chipotles-risk-reward-profile-just-keeps-getting-better,Long,CMG,1,0,0,1
912,/article/4116781-chipotle-road-250,Short,CMG,1,0,0,1
913,/article/4119169-chipotle-shorts-quit-ahead,Long,CMG,0,0,0,0
914,/article/4118219-next-5-years-chipotle,Long,CMG,0,0,0,0
915,/article/4125439-think-auvs-can-achieve-prior-peaks-within-9-years-buy-chipotle-today,Long,CMG,0,0,0,1
916,/article/4127561-chipotle-mexican-grill-look,Short,CMG,0,0,0,1
917,/article/4129684-chipotle-6-reasons-buy,Long,CMG,1,0,0,1
918,/article/4129702-chipotle-mexican-grill-fast,Short,CMG,1,0,0,1
919,/article/4133492-chipotle-lump-coal,Long,CMG,0,0,0,1
920,/article/4037689-disney-spinoff-catalyst,Long,DIS,0,0,1,0
921,/article/4037425-walt-iger-follows,Long,DIS,0,0,1,0
922,/article/4039657-media-giant-continue-dominance-2017,Long,DIS,0,0,0,0
923,/article/4041105-disney-fairy-tale-good-true,Long,DIS,1,0,1,1
924,/article/4044737-disneys-earnings-miss-bother-bit,Long,DIS,0,0,1,0
925,/article/4043958-disney-resuming-long-term-bullish-stance-behind-espn-marvel,Long,DIS,0,0,1,0
926,/article/4043174-sell-disney-espn,Long,DIS,0,0,1,0
927,/article/4047502-disney-finally-moving-past-espn-woes,Long,DIS,0,0,1,1
928,/article/4053103-everybody-misinterprets-espn-disney,Long,DIS,0,1,1,1
929,/article/4056111-sign-espn-stabilizing-disneys-stock-must-fall,Short,DIS,0,1,1,1
930,/article/4056591-disneys-beast-confirms-stock-thesis,Long,DIS,1,1,1,1
931,/article/4059598-walt-disney-fun-just-begun,Long,DIS,0,1,1,0
932,/article/4059459-disney-next-addition-diy-value-portfolio,Long,DIS,0,1,1,0
933,/article/4058156-walt-disney-company-bargain-dcf-sotp-analysis,Long,DIS,0,1,1,0
934,/article/4059727-disney-get-inspiration-netflix,Long,DIS,0,1,1,1
935,/article/4061859-disney-ceo-iger-sticking-around,Long,DIS,0,1,1,0
936,/article/4061440-beast-awakens,Long,DIS,0,1,1,0
937,/article/4063078-despite-obvious-mistakes-disneys-buyback-rather-effective,Long,DIS,1,1,1,1
938,/article/4070067-disney-guardians-importance-goes-beyond-film-division,Long,DIS,1,1,1,1
939,/article/4072970-walt-disney-company-post-earnings-valuation,Long,DIS,1,1,1,0
940,/article/4072262-cheese-keeps-moving-disney,Long,DIS,1,1,1,0
941,/article/4070461-disney-may-just-solidified-one-weaker-links,Long,DIS,1,1,1,0
942,/article/4073133-disneys-main-tv-division-may-better-looks,Long,DIS,1,0,1,0
943,/article/4077447-disney-buy-future-china-growth,Long,DIS,1,1,1,1
944,/article/4077258-disney-may-exception-box-office-rules,Long,DIS,1,1,1,1
945,/article/4080621-disney-become-bargain-recent-correction,Long,DIS,1,1,1,0
946,/article/4079673-disney-objectively-oversold,Long,DIS,1,1,1,0
947,/article/4079034-walt-disney-great-total-return-buy-dip-entertainment-giant,Long,DIS,1,1,1,0
948,/article/4080715-long-term-investing,Long,DIS,0,1,1,1
949,/article/4084277-disney-magical-price,Long,DIS,1,1,0,1
950,/article/4084241-disney-espns-numbers-right-everyone-says-wrong,Short,DIS,1,1,0,1
951,/article/4085931-buying-opportunity-disney-stock,Long,DIS,1,1,1,1
952,/article/4087492-disney-opportunity-sell,Long,DIS,0,1,0,0
953,/article/4086738-disney-30-percent-less-dependent-espn,Long,DIS,0,1,0,0
954,/article/4089147-disney-buy-spider-man,Long,DIS,0,1,0,1
955,/article/4091145-screening-potential-spin-offs-walt-disney,Long,DIS,1,1,1,1
956,/article/4089765-walt-disney-co-dcf-analysis,Long,DIS,1,1,1,1
957,/article/4098189-faith-mickey-mouse,Long,DIS,1,1,0,0
958,/article/4097994-disney-surviving-espns-implosion-better-might-think,Long,DIS,1,1,0,0
959,/article/4097355-disney-ignore-legacy-headwinds-brace-growth,Long,DIS,1,1,0,0
960,/article/4097255-investors-really-need-know-disneys-game-changing-switch-netflix,Long,DIS,1,1,0,0
961,/article/4096936-disney-ditches-netflix-positions-explosive-dtc-growth,Long,DIS,1,1,0,0
962,/article/4096850-disney-let-streaming-bonanza-begin,Long,DIS,1,1,0,0
963,/article/4095792-future-marvel-cinematic-universe,Long,DIS,1,1,0,0
964,/article/4100051-disney-3-things-iger-iger-iger-management,Long,DIS,0,1,0,0
965,/article/4100032-disney-hardware-obstacles-top-leap,Long,DIS,0,1,0,0
966,/article/4099284-disney-money-iger-getting-right,Long,DIS,0,1,0,0
967,/article/4098781-disney-cheap,Long,DIS,0,1,0,0
968,/article/4101088-disney-force-strong,Long,DIS,1,1,0,0
969,/article/4100668-expect-disney-struggle-short-term,Long,DIS,1,1,0,0
970,/article/4101476-now-right-time-short-disney,Short,DIS,1,1,0,0
971,/article/4103782-disney-15-percent-overvalued,Long,DIS,1,0,0,1
972,/article/4102194-disney-meet-new-streaming-nightmare,Long,DIS,1,0,0,1
973,/article/4105531-disneys-stock-short-term-challenges,Long,DIS,1,0,0,0
974,/article/4105249-disney-disruption-stay,Long,DIS,1,0,0,0
975,/article/4105217-disney-selling,Long,DIS,1,0,0,0
976,/article/4107377-disney-buying-opportunity,Long,DIS,0,0,0,0
977,/article/4106953-disney-powering-storm,Long,DIS,0,0,0,0
978,/article/4106215-storm-clouds-clearing-disney,Long,DIS,0,0,0,0
979,/article/4106112-please-stop-focusing-much-disneys-media-business,Long,DIS,0,0,0,0
980,/article/4108596-disney-prospects-stock-valuation-investment-strategy,Long,DIS,0,0,0,1
981,/article/4113574-time-buy-disney,Long,DIS,1,0,0,0
982,/article/4112461-walt-disney-co-espns-big-fight,Long,DIS,1,0,0,0
983,/article/4114954-consider-disney-value-play,Long,DIS,0,0,0,0
984,/article/4114507-disneys-history-provides-different-outlook,Long,DIS,0,0,0,0
985,/article/4114039-moonshot-monday-buffett-buys-disney,Long,DIS,0,0,0,0
986,/article/4115559-disney-long-term-growth-possibility,Long,DIS,0,0,0,1
987,/article/4122978-disney-fox-stock-buys-possible-m-activity,Long,DIS,0,0,0,1
988,/article/4122103-disney-investors-expect-bad-thing,Long,DIS,0,0,0,1
989,/article/4121170-disney-will-big-winner-tax-reform,Long,DIS,0,0,0,1
990,/article/4125473-things-looking-disney,Long,DIS,0,0,0,1
991,/article/4125048-disney-positioned-well-deliver-growth,Long,DIS,0,0,0,1
992,/article/4124239-potential-impact-disneys-2-streaming-services,Long,DIS,0,0,0,1
993,/article/4124208-disney-espn-hulu,Long,DIS,0,0,0,1
994,/article/4124065-disneys-q4-earnings-cash-flow-boredom-bob-iger,Long,DIS,0,0,0,1
995,/article/4132979-disney-fox-game-changing-stock-catalyst,Long,DIS,1,1,1,1
996,/article/4132605-bob-iger-big-medias-last-jedi-master,Long,DIS,1,1,1,1
997,/article/4037922-dryships-party-continues,Long,DRYS,1,1,1,0
998,/article/4037929-dryships-go,Short,DRYS,1,1,1,0
999,/article/4040912-dryships-major-rebound-works,Long,DRYS,0,1,1,0
1000,/article/4044305-dryships-will-get-worse,Short,DRYS,1,1,1,1
1001,/article/4042847-dryships-sell-rumor-sell-news,Short,DRYS,1,1,1,1
1002,/article/4047379-dryships-expect-significantly-dilution-downside,Short,DRYS,1,1,1,0
1003,/article/4047350-dryships-latest-financing-round-kalani-provides-great-setup-traders,Short,DRYS,1,1,1,0
1004,/article/4047310-dryships-just-tanked-investors,Short,DRYS,1,1,1,0
1005,/article/4045660-dryships-countdown-next-dilution,Short,DRYS,1,1,1,0
1006,/article/4049705-dryships-tanking-continues,Short,DRYS,1,1,1,0
1007,/article/4052141-dryships-well-diabolical,Long,DRYS,1,1,1,0
1008,/article/4050389-dryships-dividend-means-bottom,Long,DRYS,1,1,1,0
1009,/article/4052031-dryships-latest-massive-dilution-round,Short,DRYS,1,1,1,0
