Authors,Link,Title,Strategy,Tickers,Date,Opening Price,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,Performance
 Trent Eady,/article/4069096-tesla-earnings-heres-fools-realize,Tesla Earnings: 'Here's What Those Fools Don't Realize',Long,TSLA,2017-05-01,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,0
" Michael Davies, CFA",/article/4068522-tesla-q1-key-performance-considerations,Tesla: Q1 Key Performance Considerations,Long,TSLA,2017-05-01,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,0
 Anton Wahlman,/article/4069778-jaguar-outgrew-tesla-100-percent-u-s-market,Jaguar Outgrew Tesla By Over 100% In The U.S. Market,Short,TSLA,2017-05-01,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,0
 EnerTuition,/article/4069671-tesla-fairy-tale-become-horror-story,Tesla Fairy Tale Is About To Become A Horror Story,Short,TSLA,2017-05-01,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,0
 Brad Kenagy,/article/4069153-just-like-death-taxes-tesla-losses-will-continue,"Just Like Death And Taxes, Tesla Losses Will Continue",Short,TSLA,2017-05-01,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,0
 Anton Wahlman,/article/4069065-elon-musk-begs-feds-please-end-teslas-tax-subsidy,Elon Musk Begs The Feds: Please End Tesla's Tax Subsidy,Short,TSLA,2017-05-01,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,0
 Alex Cho,/article/4069057-tesla-delivers-bad-outlook-bears-will-make-money,Tesla Delivers Bad Outlook: Bears Will Make Money,Short,TSLA,2017-05-01,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,0
 Philip Davis,/article/4069002-teslas-earnings-miss-emperor-musk-clothes,Tesla's Earnings Miss - Emperor Musk Has No Clothes!,Short,TSLA,2017-05-01,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,0
 Montana Skeptic,/article/4067895-ahead-tesla-q1-earnings-brave-stay-short,"Ahead Of Tesla Q1 Earnings, Only The Brave Should Stay Short",Short,TSLA,2017-05-01,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,0
" Kevin Wenck, CFA",/article/4067529-tesla-chronicles-connect-dots,Tesla Chronicles: Connect The Dots...,Short,TSLA,2017-05-01,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,0
 Income Machine,/article/4071210-tesla-musk-company-leadership-parallels,"Tesla, Musk, And Company Leadership Parallels",Long,TSLA,2017-05-08,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,0
 Trent Eady,/article/4071192-tesla-leapfrogs-self-driving-competitors-radar-better-lidar,Tesla Leapfrogs Self-Driving Competitors With Radar That's Better Than Lidar,Long,TSLA,2017-05-08,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,0
 Raffi Balyozyan,/article/4071135-tesla-buy-stock-car,Tesla: Buy The Stock Not The Car,Long,TSLA,2017-05-08,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,0
" Michael Davies, CFA",/article/4071108-tesla-improving-margins-expanding-markets,Tesla: Improving Margins And Expanding Markets,Long,TSLA,2017-05-08,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,0
 Boris Marjanovic,/article/4072358-tesla-mania-time-aint-different,Tesla Mania: This Time Ain't Different,Short,TSLA,2017-05-08,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,0
 Bill Maurer,/article/4071637-tesla-10-q-energy-business-collapses,Tesla 10-Q: Energy Business Collapses,Short,TSLA,2017-05-08,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,0
 Alberto Zaragoza Comendador,/article/4071305-tesla-giving-solarcity,Tesla Giving Up On SolarCity?,Short,TSLA,2017-05-08,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,0
 Montana Skeptic,/article/4071272-short-tesla-takes-charger-choking-evercore-confidence-goldman-sachs-modesty-conference-call,"Short Tesla Takes: Charger Choking, Evercore Confidence, Goldman Sachs Modesty, Conference Call Howlers",Short,TSLA,2017-05-08,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,0
 EnerTuition,/article/4070832-tesla-musks-claims-model-3-ramp-credible,Tesla: Are Musk's Claims About The Model 3 Ramp Credible?,Short,TSLA,2017-05-08,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,0
 Galileo Russell,/article/4073769-discrepancy-musks-projections-wall-street,Why The Discrepancy Between Musk's Projections And Wall Street?,Long,TSLA,2017-05-15,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,0
 Trent Eady,/article/4073407-tesla-model-x-demand-increase-q4,Tesla Model X Demand Should Increase In Q4,Long,TSLA,2017-05-15,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,0
 SPY Guy,/article/4074939-teslas-nonsense-claim-solar-roof-saves-money,Tesla's No-Nonsense Claim That Its Solar Roof Saves Money,Short,TSLA,2017-05-15,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,0
 jaberwock,/article/4074828-tesla-worth-300-share,Tesla: Is It Worth More Than $300 A Share?,Short,TSLA,2017-05-15,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,0
 Montana Skeptic,/article/4074859-goldman-sachs-talks-tesla-listen,"When Goldman Sachs Talks Tesla, I Listen",Short,TSLA,2017-05-15,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,0
 Kwan-Chen Ma,/article/4073793-valuation-fails-tesla-go,When Valuation Fails: Where Does Tesla Go From Here?,Short,TSLA,2017-05-15,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,0
 Bill Maurer,/article/4073228-tesla-early-look-q2,Tesla: An Early Look At Q2,Short,TSLA,2017-05-15,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,0
 Logical Thought,/article/4073198-teslas-nonsense-claim-solar-roof-saves-money,Tesla's Nonsense Claim That Its Solar Roof Saves Money,Short,TSLA,2017-05-15,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,0
 EnerTuition,/article/4073197-will-tesla-positive-gross-margins-model-3,Will Tesla Have Positive Gross Margins For The Model 3?,Short,TSLA,2017-05-15,315.880005,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,0
 Trent Eady,/article/4076858-tesla-building-moat-hd-maps,Is Tesla Building A Moat With HD Maps?,Long,TSLA,2017-05-22,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,0
 Galileo Russell,/article/4076790-crunching-numbers-teslas-solar-roof-trying-get-excited,"Crunching The Numbers On Tesla's Solar Roof, And Trying Not To Get Too Excited",Long,TSLA,2017-05-22,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,0
 Trent Eady,/article/4075471-wall-streets-forecasts-tesla-model-3-deliveries-unreasonably-low,Wall Street's Forecasts For Tesla Model 3 Deliveries Are Unreasonably Low,Long,TSLA,2017-05-22,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,0
 EnerTuition,/article/4076782-will-tesla-switch-vision-lidar,Will Tesla Switch From Vision To LIDAR?,Short,TSLA,2017-05-22,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,0
 EnerTuition,/article/4075798-tesla-will-likely-lose-money-model-3,Tesla Will Likely Lose Money On Model 3,Short,TSLA,2017-05-22,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,0
 Vincent Wolters,/article/4075701-tesla-closer-look-margins-profitability,Tesla: A Closer Look At Margins And Profitability,Short,TSLA,2017-05-22,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,0
 Logical Thought,/article/4075208-ubss-41000-tesla-model-3-break-even-estimate-means-massive-continuing-losses,"UBS's $41,000 Tesla Model 3 Break-Even Estimate Means Massive Continuing Losses...",Short,TSLA,2017-05-22,310.350006,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,0
 Tech Talker,/article/4078369-tesla-can-profitable-2018,Tesla Can Be Profitable In 2018,Long,TSLA,2017-05-30,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,0
 Victor Dergunov,/article/4078184-can-tesla-gain-competitive-advantage-adversaries-auto-sector,Can Tesla Gain A Competitive Advantage Over Adversaries In Auto Sector?,Long,TSLA,2017-05-30,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,0
